et,lat,lon,obcflags,batt,curr,txforward2,txcurr,rxcurr,rxdoppler,rxrssi,txreflected,txforward,txtemp,txvoltage,antsA,antsB,localtime,boardtime
EMMN,-0.031,-29.998,007D,8.176,0.063,0.0,0,0.059000000000000004,412.0,950.0,0.003824,0.0,6.774193548387097,8.0,100,100,2021-04-25 21:59:50,2021-01-12 17:04:59
EMMN,-0.655,-30.123,007D,8.176,0.063,0.18642,0,0.057999999999999996,412.0,950.0,0.005975,0.005975,6.774193548387097,8.016129032258064,100,100,2021-04-25 22:00:00,2021-01-12 17:05:14
EMMN,-1.901,-30.372,007D,8.176,0.067,0.18642,0,0.059000000000000004,413.0,956.0,0.003824,0.005975,6.451612903225808,7.96774193548387,100,100,2021-04-25 22:00:20,2021-01-12 17:05:29
EMMN,-2.524,-30.496,007D,8.176,0.063,0.18642,0,0.059000000000000004,412.0,937.0,0.003824,0.005975,6.451612903225808,7.96774193548387,100,100,2021-04-25 22:00:30,2021-01-12 17:05:44
EMMN,-3.771,-30.746,007D,8.176,0.063,0.18642,0,0.059000000000000004,410.0,950.0,0.003824,0.005975,6.12903225806452,7.983870967741934,100,100,2021-04-25 22:00:50,2021-01-12 17:05:59
EMMN,-4.394,-30.871,007D,8.176,0.063,0.18642,0,0.059000000000000004,412.0,953.0,0.003824,0.005975,6.12903225806452,7.983870967741934,100,100,2021-04-25 22:01:00,2021-01-12 17:06:14
EMMN,-5.64,-31.121,007D,8.176,0.063,0.18642,0,0.059000000000000004,411.0,959.0,0.003824,0.005975,5.806451612903223,7.96774193548387,100,100,2021-04-25 22:01:20,2021-01-12 17:06:30
EMMN,-6.263,-31.246,007D,8.176,0.067,0.18642,0,0.059000000000000004,413.0,946.0,0.003824,0.005975,5.806451612903223,7.951612903225807,100,100,2021-04-25 22:01:30,2021-01-12 17:06:45
KB6LTY,25.789,-106.677,007D,8.286,0.063,19.27296,0,0.057999999999999996,413.0,940.0,0.003824,0.005975,1.6129032258064484,8.064516129032258,100,100,2021-04-26 14:51:50,
KB6LTY,27.03,-106.967,007D,8.296,0.067,20.49664,0,0.057,416.0,956.0,0.003824,0.005975,1.6129032258064484,8.096774193548388,100,100,2021-04-26 14:52:10,
KB6LTY,27.65,-107.113,007D,8.286,0.067,20.49664,0,0.057999999999999996,413.0,958.0,0.003824,0.005975,1.935483870967744,8.080645161290322,100,100,2021-04-26 14:52:20,
KB6LTY,30.751,-107.863,007D,8.286,0.067,20.49664,0,0.057,413.0,942.0,0.003824,0.005975,2.2580645161290316,8.096774193548388,100,100,2021-04-26 14:53:10,
KB6LTY,31.371,-108.018,007D,8.296,0.067,20.49664,0,0.057,414.0,948.0,0.005975,0.005975,2.5806451612903203,8.080645161290322,100,100,2021-04-26 14:53:20,
KB6LTY,32.611,-108.331,007D,8.286,0.063,19.27296,0,0.057999999999999996,412.0,861.0,0.003824,0.005975,2.5806451612903203,8.064516129032258,100,100,2021-04-26 14:53:40,
KB6LTY,33.231,-108.49,007D,8.286,0.067,20.49664,0,0.057999999999999996,412.0,947.0,0.005975,0.005975,2.5806451612903203,8.096774193548388,100,100,2021-04-26 14:53:50,
KB6LTY,34.47,-108.813,007D,8.286,0.067,20.49664,0,0.057999999999999996,415.0,942.0,0.003824,0.005975,2.903225806451616,8.096774193548388,100,100,2021-04-26 14:54:10,
KB6LTY,38.187,-109.827,007D,8.286,0.067,20.49664,0,0.057999999999999996,414.0,937.0,0.005975,0.005975,3.225806451612904,8.048387096774192,100,100,2021-04-26 14:55:10,
KB6LTY,38.806,-110.004,007D,8.296,0.067,20.49664,0,0.057999999999999996,412.0,943.0,0.003824,0.005975,3.225806451612904,8.096774193548388,100,100,2021-04-26 14:55:20,
KB6LTY,41.899,-110.925,007D,8.296,0.063,19.27296,0,0.057999999999999996,414.0,948.0,0.003824,0.005975,3.5483870967741917,8.112903225806452,100,100,2021-04-26 14:56:10,
KB6LTY,42.517,-111.117,007D,8.286,0.067,20.49664,0,0.057999999999999996,412.0,946.0,0.005975,0.005975,4.193548387096777,8.096774193548388,100,100,2021-04-26 14:56:20,
KB6LTY,44.371,-111.713,007D,8.286,0.067,20.49664,0,0.057999999999999996,413.0,947.0,0.005975,0.005975,4.193548387096777,8.064516129032258,100,100,2021-04-26 14:56:50,
KB6LTY,45.605,-112.127,007D,8.296,0.063,19.27296,0,0.057999999999999996,413.0,940.0,0.003824,0.005975,4.193548387096777,8.096774193548388,100,100,2021-04-26 14:57:10,
EMMN,7.114,-27.467,007D,8.186,0.063,0.18642,0,0.059000000000000004,412.0,951.0,0.003824,0.005975,7.41935483870968,7.96774193548387,100,100,2021-04-26 21:53:30,2021-01-13 16:58:41
EMMN,5.2429999999999986,-27.844,007D,8.176,0.063,0.18642,0,0.059000000000000004,411.0,958.0,0.003824,0.005975,7.0967741935483835,7.983870967741934,100,100,2021-04-26 21:54:00,2021-01-13 16:59:11
EMMN,2.126,-28.468000000000004,007D,8.176,0.067,0.18642,0,0.059000000000000004,410.0,949.0,0.003824,0.005975,6.774193548387097,8.016129032258064,100,100,2021-04-26 21:54:50,2021-01-13 16:59:56
EMMN,1.503,-28.592,007D,8.176,0.063,0.18642,0,0.059000000000000004,413.0,947.0,0.003824,0.005975,6.451612903225808,7.951612903225807,100,100,2021-04-26 21:55:00,2021-01-13 17:00:11
EMMN,-0.3670000000000001,-28.965,007D,8.176,0.063,0.18642,0,0.057999999999999996,412.0,952.0,0.003824,0.005975,6.12903225806452,7.983870967741934,100,100,2021-04-26 21:55:30,2021-01-13 17:00:41
EMMN,-4.105,-29.713,007D,8.176,0.063,0.18642,0,0.059000000000000004,410.0,947.0,0.005975,0.005975,5.483870967741937,7.951612903225807,100,100,2021-04-26 21:56:30,2021-01-13 17:01:41
EMMN,-5.351,-29.963,007D,8.166,0.063,0.18642,0,0.059000000000000004,411.0,954.0,0.003824,0.005975,5.483870967741937,7.96774193548387,100,100,2021-04-26 21:56:50,2021-01-13 17:01:56
EMMN,-5.974,-30.088,007D,8.176,0.063,0.18642,0,0.059000000000000004,412.0,948.0,0.003824,0.005975,5.161290322580649,7.983870967741934,100,100,2021-04-26 21:57:00,2021-01-13 17:02:11
EMMN,-9.709,-30.844,007D,8.166,0.063,0.18642,0,0.059000000000000004,413.0,949.0,0.003824,0.005975,4.516129032258063,7.96774193548387,100,100,2021-04-26 21:58:00,2021-01-13 17:03:11
EMMN,-10.954,-31.098000000000006,007D,8.176,0.063,0.18642,0,0.059000000000000004,410.0,962.0,0.003824,0.005975,4.516129032258063,7.96774193548387,100,100,2021-04-26 21:58:20,2021-01-13 17:03:26
EMMN,-11.576,-31.226,007D,8.166,0.067,0.18642,0,0.059000000000000004,413.0,955.0,0.003824,0.005975,4.193548387096777,7.951612903225807,100,100,2021-04-26 21:58:30,2021-01-13 17:03:42
EMMN,7.2570000000000014,-51.365,007D,8.176,0.063,0.18642,0,0.059000000000000004,412.0,950.0,0.003824,0.005975,7.41935483870968,7.983870967741934,100,100,2021-04-26 23:29:10,2021-01-13 18:34:25
EMMN,5.3870000000000005,-51.74100000000001,007D,8.176,0.063,0.18642,0,0.059000000000000004,412.0,951.0,0.003824,0.005975,6.774193548387097,8.0,100,100,2021-04-26 23:29:40,2021-01-13 18:34:55
EMMN,4.549,-25.781,007D,8.176,0.063,0.18642,0,0.06,412.0,951.0,0.003824,0.005975,7.0967741935483835,7.96774193548387,100,100,2021-04-28 21:45:20,2021-01-15 16:50:36
EMMN,1.4340000000000002,-26.405,007D,8.176,0.063,0.18642,0,0.06,412.0,955.0,0.003824,0.005975,6.774193548387097,7.483870967741934,100,100,2021-04-28 21:46:10,2021-01-15 16:51:21
EMMN,0.8109999999999999,-26.529,007D,8.176,0.063,0.18642,0,0.059000000000000004,411.0,952.0,0.003824,0.005975,6.451612903225808,7.983870967741934,100,100,2021-04-28 21:46:20,2021-01-15 16:51:36
EMMN,-2.303,-27.151,007D,8.176,0.063,0.18642,0,0.059000000000000004,411.0,942.0,0.003824,0.005975,6.12903225806452,7.96774193548387,100,100,2021-04-28 21:47:10,2021-01-15 16:52:21
EMMN,-5.417000000000002,-27.775,007D,8.176,0.063,0.14913600000000002,0,0.059000000000000004,411.0,944.0,0.003824,0.003824,5.483870967741937,7.96774193548387,100,100,2021-04-28 21:48:00,2021-01-15 16:53:06
EMMN,-6.039,-27.9,007D,8.166,0.067,0.18642,0,0.059000000000000004,412.0,950.0,0.003824,0.005975,5.806451612903223,7.451612903225807,100,100,2021-04-28 21:48:10,2021-01-15 16:53:21
EMMN,-7.9060000000000015,-28.277,007D,8.176,0.063,0.18642,0,0.059000000000000004,412.0,941.0,0.003824,0.005975,5.161290322580649,7.96774193548387,100,100,2021-04-28 21:48:40,2021-01-15 16:53:51
EMMN,-9.15,-28.529,007D,8.166,0.063,0.18642,0,0.059000000000000004,412.0,952.0,0.003824,0.005975,4.838709677419351,7.951612903225807,100,100,2021-04-28 21:49:00,2021-01-15 16:54:06
EMMN,-9.773,-28.656,007D,8.166,0.063,0.18642,0,0.059000000000000004,413.0,943.0,0.003824,0.005975,4.838709677419351,7.935483870967742,100,100,2021-04-28 21:49:10,2021-01-15 16:54:21
EMMN,1.078,-25.374,007D,8.176,0.067,0.18642,0,0.059000000000000004,411.0,949.0,0.003824,0.005975,6.774193548387097,8.0,100,100,2021-04-29 21:41:50,2021-01-16 16:47:04
EMMN,-2.036,-25.996,007D,8.176,0.067,0.18642,0,0.059000000000000004,411.0,943.0,0.003824,0.005975,6.12903225806452,7.951612903225807,100,100,2021-04-29 21:42:40,2021-01-16 16:47:50
EMMN,-6.393,-26.87,007D,8.166,0.067,0.18642,0,0.059000000000000004,412.0,950.0,0.003824,0.005975,5.483870967741937,7.96774193548387,100,100,2021-04-29 21:43:50,2021-01-16 16:49:05
EMMN,-0.53,-24.594,007D,8.176,0.063,0.18642,0,0.059000000000000004,412.0,948.0,0.003824,0.005975,6.12903225806452,7.96774193548387,100,100,2021-04-30 21:37:50,2021-01-17 16:43:03
EMMN,-3.642,-25.216,007D,8.166,0.063,0.18642,0,0.059000000000000004,412.0,946.0,0.005975,0.005975,5.806451612903223,7.935483870967742,100,100,2021-04-30 21:38:40,2021-01-17 16:43:48
EMMN,7.707999999999998,-46.869,007D,8.186,0.063,0.18642,0,0.059000000000000004,411.0,950.0,0.005975,0.005975,7.0967741935483835,7.951612903225807,100,100,2021-04-30 23:11:20,2021-01-17 18:16:31
EMMN,8.441,-21.692,007D,8.176,0.063,0.18642,0,0.059000000000000004,413.0,953.0,0.005975,0.005975,7.41935483870968,7.983870967741934,100,100,2021-05-01 21:31:00,2021-01-18 16:36:14
EMMN,1.591,-23.068,007D,8.176,0.067,0.18642,0,0.059000000000000004,411.0,940.0,0.005975,0.005975,6.774193548387097,7.983870967741934,100,100,2021-05-01 21:32:50,2021-01-18 16:37:59
EMMN,0.968,-23.192,007D,8.176,0.063,0.18642,0,0.059000000000000004,412.0,943.0,0.003824,0.005975,6.12903225806452,7.96774193548387,100,100,2021-05-01 21:33:00,2021-01-18 16:38:14
EMMN,-2.144,-23.814,007D,8.176,0.063,0.18642,0,0.059000000000000004,411.0,848.0,0.0,0.005975,6.12903225806452,8.0,100,100,2021-05-01 21:33:50,2021-01-18 16:38:59
EMMN,7.3370000000000015,-45.842,007D,8.186,0.063,0.18642,0,0.059000000000000004,412.0,953.0,0.003824,0.005975,6.774193548387097,7.96774193548387,100,100,2021-05-01 23:07:00,2021-01-18 18:12:13
EMMN,6.091,-46.093,007D,8.176,0.063,0.18642,0,0.059000000000000004,412.0,939.0,0.003824,0.005975,7.0967741935483835,8.0,100,100,2021-05-01 23:07:20,2021-01-18 18:12:28
EMMN,-1.897,-22.662,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-02 21:29:20,2021-01-19 04:27:35
EMMN,-5.629,-23.41,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-02 21:30:20,2021-01-19 04:27:35
EMMN,-1.423,-20.361,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-04 21:20:20,2021-01-19 04:27:35
EMMN,3.2960000000000003,-42.24,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-05 22:50:20,2021-01-19 04:27:35
EMMN,1.649,-41.465,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-06 22:46:20,2021-01-19 04:27:35
EMMN,-5.809,-42.958,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-06 22:48:20,2021-01-19 04:27:35
EMMN,1.101,-16.543,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-07 21:06:20,2021-01-19 04:27:35
EMMN,-2.628,-17.288,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-07 21:07:20,2021-01-19 04:27:35
EMMN,-0.557,-15.769,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-08 21:02:20,2021-01-19 04:27:35
EMMN,-1.662,-39.916,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-08 22:38:20,2021-01-19 04:27:35
EMMN,-5.388,-40.663,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-08 22:39:20,2021-01-19 04:27:35
EMMN,2.456,-36.88,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-10 22:28:20,2021-01-19 04:27:35
EMMN,0.777,-36.109,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-11 22:24:20,2021-01-19 04:27:35
EMMN,5.472,-32.953,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-13 22:14:10,2021-01-19 04:27:35
EMMN,-1.975,-34.445,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-13 22:16:10,2021-01-19 04:27:35
EMMN,-5.697,-35.191,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-13 22:17:10,2021-01-19 04:27:35
EMMN,7.497999999999998,-31.437,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-14 22:09:10,2021-01-19 04:27:35
EMMN,3.774,-32.186,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-14 22:10:10,2021-01-19 04:27:35
EMMN,0.051,-32.931,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-14 22:11:10,2021-01-19 04:27:35
EMMN,-3.67,-33.676,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-14 22:12:10,2021-01-19 04:27:35
EMMN,-1.651,-32.163000000000004,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-15 22:07:10,2021-01-19 04:27:35
EMMN,7.8039999999999985,-29.157,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-16 22:00:10,2021-01-19 04:27:35
EMMN,4.082,-29.907,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-16 22:01:10,2021-01-19 04:27:35
EMMN,0.361,-30.652,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-16 22:02:10,2021-01-19 04:27:35
EMMN,-3.359,-31.396,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-16 22:03:10,2021-01-19 04:27:35
EMMN,-7.0779999999999985,-32.144,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-16 22:04:10,2021-01-19 04:27:35
EMMN,2.365,-29.141,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-17 21:57:10,2021-01-19 04:27:35
EMMN,-1.355,-29.885,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-17 21:58:10,2021-01-19 04:27:35
EMMN,4.362,-27.631,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-18 21:52:10,2021-01-19 04:27:35
EMMN,0.642,-28.376,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-18 21:53:10,2021-01-19 04:27:35
EMMN,-3.076,-29.12,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-18 21:54:10,2021-01-19 04:27:35
EMMN,-6.792999999999998,-29.868,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-18 21:55:10,2021-01-19 04:27:35
EMMN,-10.508,-30.623,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-18 21:56:10,2021-01-19 04:27:35
EMMN,-4.803,-28.356,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-19 21:50:10,2021-01-19 04:27:35
EMMN,-8.519,-29.107,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-19 21:51:10,2021-01-19 04:27:35
EMMN,-12.233,-29.867,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-19 21:52:10,2021-01-19 04:27:35
EMMN,0.8959999999999999,-26.104,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-20 21:44:10,2021-01-19 04:27:35
EMMN,-2.821,-26.848000000000006,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-20 21:45:10,2021-01-19 04:27:35
EMMN,-6.537000000000001,-27.595,007D,8.296,0.067,0.18642,0,0.055999999999999994,399.0,955.0,0.003824,0.005975,-6.451612903225808,8.048387096774192,100,100,2021-05-20 21:46:10,2021-01-19 04:27:35
