COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-26 13:01:13","255392","15.05887263","0.0020993","97.5455","169.5706","332.6894","149.5053","0","999","2826","0.0001277","0.00001802","0","3129223","0 OBJECT U","1 47950U 21022U   21269.54251453  .00001802  00000-0  12770-3 0  9992","2 47950  97.5455 169.5706 0020993 332.6894 149.5053 15.05887263 28264","2021-022U","47950","6926.920","95.625","563.327","534.244","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-26 13:01:13","255392","15.05887263","0.0020993","97.5455","169.5706","332.6894","149.5053","0","999","2826","0.0001277","0.00001802","0","3129258","0 OBJECT U","1 47950U 21022U   21269.54251453  .00001802  00000-0  12770-3 0  9992","2 47950  97.5455 169.5706 0020993 332.6894 149.5053 15.05887263 28264","2021-022U","47950","6926.920","95.625","563.327","534.244","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-26 19:14:20","527872","15.05888337","0.0020982","97.5454","169.8241","331.8734","114.135","0","999","2830","0.00012879","0.00001818","0","3129542","0 OBJECT U","1 47950U 21022U   21269.80162648  .00001818  00000-0  12879-3 0  9995","2 47950  97.5454 169.8241 0020982 331.8734 114.1350 15.05888337 28308","2021-022U","47950","6926.917","95.625","563.316","534.248","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-26 19:14:20","527872","15.05888337","0.0020982","97.5454","169.8241","331.8734","114.135","0","999","2830","0.00012879","0.00001818","0","3129566","0 OBJECT U","1 47950U 21022U   21269.80162648  .00001818  00000-0  12879-3 0  9995","2 47950  97.5454 169.8241 0020982 331.8734 114.1350 15.05888337 28308","2021-022U","47950","6926.917","95.625","563.316","534.248","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-27 04:58:08","783040","15.05889955","0.0020983","97.5454","170.221","330.5574","151.9308","0","999","2836","0.00012939","0.00001827","0","3129934","0 OBJECT U","1 47950U 21022U   21270.20704610  .00001827  00000-0  12939-3 0  9999","2 47950  97.5454 170.2210 0020983 330.5574 151.9308 15.05889955 28364","2021-022U","47950","6926.912","95.625","563.312","534.242","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-27 12:56:39","78816","15.05891153","0.0020892","97.5452","170.546","329.3892","153.4059","0","999","2841","0.00012961","0.0000183","0","3130671","0 OBJECT U","1 47950U 21022U   21270.53934119  .00001830  00000-0  12961-3 0  9993","2 47950  97.5452 170.5460 0020892 329.3892 153.4059 15.05891153 28419","2021-022U","47950","6926.909","95.624","563.245","534.302","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-27 12:56:39","78816","15.05891153","0.0020892","97.5452","170.546","329.3892","153.4059","0","999","2841","0.00012961","0.0000183","0","3130990","0 OBJECT U","1 47950U 21022U   21270.53934119  .00001830  00000-0  12961-3 0  9993","2 47950  97.5452 170.5460 0020892 329.3892 153.4059 15.05891153 28419","2021-022U","47950","6926.909","95.624","563.245","534.302","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-27 19:09:34","410816","15.05892213","0.0020888","97.5449","170.7996","328.6395","117.2237","0","999","2845","0.00013058","0.00001844","0","3131416","0 OBJECT U","1 47950U 21022U   21270.79831494  .00001844  00000-0  13058-3 0  9996","2 47950  97.5449 170.7996 0020888 328.6395 117.2237 15.05892213 28454","2021-022U","47950","6926.905","95.624","563.239","534.301","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-27 19:09:34","410816","15.05892213","0.0020888","97.5449","170.7996","328.6395","117.2237","0","999","2845","0.00013058","0.00001844","0","3131463","0 OBJECT U","1 47950U 21022U   21270.79831494  .00001844  00000-0  13058-3 0  9996","2 47950  97.5449 170.7996 0020888 328.6395 117.2237 15.05892213 28454","2021-022U","47950","6926.905","95.624","563.239","534.301","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-28 05:03:18","89856","15.05893707","0.0020898","97.5449","171.2031","327.3025","192.3816","0","999","2851","0.00012972","0.00001832","0","3131892","0 OBJECT U","1 47950U 21022U   21271.21062604  .00001832  00000-0  12972-3 0  9994","2 47950  97.5449 171.2031 0020898 327.3025 192.3816 15.05893707 28510","2021-022U","47950","6926.901","95.624","563.242","534.290","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-28 12:51:54","154080","15.05894692","0.0020817","97.5448","171.5216","326.1024","156.6302","0","999","2856","0.00012822","0.0000181","0","3132397","0 OBJECT U","1 47950U 21022U   21271.53604345  .00001810  00000-0  12822-3 0  9993","2 47950  97.5448 171.5216 0020817 326.1024 156.6302 15.05894692 28566","2021-022U","47950","6926.898","95.624","563.182","534.343","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-28 12:51:54","154080","15.05894692","0.0020817","97.5448","171.5216","326.1024","156.6302","0","999","2856","0.00012822","0.0000181","0","3132662","0 OBJECT U","1 47950U 21022U   21271.53604345  .00001810  00000-0  12822-3 0  9993","2 47950  97.5448 171.5216 0020817 326.1024 156.6302 15.05894692 28566","2021-022U","47950","6926.898","95.624","563.182","534.343","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-28 20:36:21","464928","15.05895798","0.0020815","97.5448","171.8373","325.0513","105.1332","0","999","2861","0.00012733","0.00001797","0","3133165","0 OBJECT U","1 47950U 21022U   21271.85858177  .00001797  00000-0  12733-3 0  9997","2 47950  97.5448 171.8373 0020815 325.0513 105.1332 15.05895798 28618","2021-022U","47950","6926.894","95.624","563.178","534.341","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-29 04:56:22","797888","15.05896993","0.0020807","97.5448","172.1772","323.922","187.5326","0","999","2866","0.00012621","0.0000178","0","3134132","0 OBJECT U","1 47950U 21022U   21272.20581942  .00001780  00000-0  12621-3 0  9998","2 47950  97.5448 172.1772 0020807 323.9220 187.5326 15.05896993 28668","2021-022U","47950","6926.891","95.624","563.168","534.343","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-29 12:47:40","77600","15.05897838","0.0020755","97.5444","172.4972","322.7837","161.8314","0","999","2871","0.00012374","0.00001744","0","3134825","0 OBJECT U","1 47950U 21022U   21272.53310275  .00001744  00000-0  12374-3 0  9998","2 47950  97.5444 172.4972 0020755 322.7837 161.8314 15.05897838 28719","2021-022U","47950","6926.888","95.624","563.130","534.376","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-29 12:47:40","77600","15.05897838","0.0020755","97.5444","172.4972","322.7837","161.8314","0","999","2871","0.00012374","0.00001744","0","3134986","0 OBJECT U","1 47950U 21022U   21272.53310275  .00001744  00000-0  12374-3 0  9998","2 47950  97.5444 172.4972 0020755 322.7837 161.8314 15.05897838 28719","2021-022U","47950","6926.888","95.624","563.130","534.376","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-29 20:30:12","511008","15.0589887","0.0020732","97.5442","172.8116","321.7296","103.1375","0","999","2876","0.00012256","0.00001727","0","3135423","0 OBJECT U","1 47950U 21022U   21272.85431147  .00001727  00000-0  12256-3 0  9995","2 47950  97.5442 172.8116 0020732 321.7296 103.1375 15.05898870 28762","2021-022U","47950","6926.885","95.624","563.111","534.389","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-30 04:51:43","9632","15.05900016","0.0020728","97.5443","173.1527","320.6405","191.0915","0","999","2881","0.00012148","0.00001711","0","3135967","0 OBJECT U","1 47950U 21022U   21273.20258113  .00001711  00000-0  12148-3 0  9998","2 47950  97.5443 173.1527 0020728 320.6405 191.0915 15.05900016 28816","2021-022U","47950","6926.881","95.624","563.104","534.388","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-30 12:42:52","253280","15.0590092","0.0020679","97.5441","173.4727","319.4593","164.9337","0","999","2886","0.00011976","0.00001686","0","3136635","0 OBJECT U","1 47950U 21022U   21273.52977145  .00001686  00000-0  11976-3 0  9995","2 47950  97.5441 173.4727 0020679 319.4593 164.9337 15.05900920 28864","2021-022U","47950","6926.879","95.624","563.068","534.419","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-30 12:42:52","253280","15.0590092","0.0020679","97.5441","173.4727","319.4593","164.9337","0","999","2886","0.00011976","0.00001686","0","3136969","0 OBJECT U","1 47950U 21022U   21273.52977145  .00001686  00000-0  11976-3 0  9995","2 47950  97.5441 173.4727 0020679 319.4593 164.9337 15.05900920 28864","2021-022U","47950","6926.879","95.624","563.068","534.419","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-30 15:44:13","955712","15.05901451","0.0020659","97.5441","173.5958","319.0867","127.6591","0","999","2888","0.00012072","0.000017","0","3137154","0 OBJECT U","1 47950U 21022U   21273.65571708  .00001700  00000-0  12072-3 0  9999","2 47950  97.5441 173.5958 0020659 319.0867 127.6591 15.05901451 28889","2021-022U","47950","6926.877","95.624","563.052","534.432","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-09-30 20:32:24","171648","15.05902074","0.0020648","97.544","173.7916","318.3971","132.5566","0","999","2891","0.00011985","0.00001688","0","3137359","0 OBJECT U","1 47950U 21022U   21273.85583532  .00001688  00000-0  11985-3 0  9996","2 47950  97.5440 173.7916 0020648 318.3971 132.5566 15.05902074 28913","2021-022U","47950","6926.875","95.624","563.043","534.437","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-01 04:48:30","266784","15.05903259","0.0020634","97.5439","174.1288","317.2558","200.2253","0","999","2896","0.00011935","0.0000168","0","3137810","0 OBJECT U","1 47950U 21022U   21274.20035031  .00001680  00000-0  11935-3 0  9999","2 47950  97.5439 174.1288 0020634 317.2558 200.2253 15.05903259 28969","2021-022U","47950","6926.871","95.624","563.029","534.444","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-01 12:38:14","53056","15.05904135","0.0020583","97.544","174.4478","316.0387","168.7487","0","999","2901","0.0001174","0.00001652","0","3138702","0 OBJECT U","1 47950U 21022U   21274.52655154  .00001652  00000-0  11740-3 0  9991","2 47950  97.5440 174.4478 0020583 316.0387 168.7487 15.05904135 29013","2021-022U","47950","6926.869","95.624","562.991","534.476","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-01 12:38:14","53056","15.05904135","0.0020583","97.544","174.4478","316.0387","168.7487","0","999","2901","0.0001174","0.00001652","0","3138865","0 OBJECT U","1 47950U 21022U   21274.52655154  .00001652  00000-0  11740-3 0  9991","2 47950  97.5440 174.4478 0020583 316.0387 168.7487 15.05904135 29013","2021-022U","47950","6926.869","95.624","562.991","534.476","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-01 20:20:39","141600","15.05905346","0.0020552","97.5438","174.7622","314.9372","109.6506","0","999","2906","0.00011807","0.00001662","0","3139315","0 OBJECT U","1 47950U 21022U   21274.84767525  .00001662  00000-0  11807-3 0  9997","2 47950  97.5438 174.7622 0020552 314.9372 109.6506 15.05905346 29067","2021-022U","47950","6926.865","95.624","562.966","534.494","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-01 20:20:39","141600","15.05905346","0.0020552","97.5438","174.7622","314.9372","109.6506","0","999","2906","0.00011807","0.00001662","0","3139397","0 OBJECT U","1 47950U 21022U   21274.84767525  .00001662  00000-0  11807-3 0  9997","2 47950  97.5438 174.7622 0020552 314.9372 109.6506 15.05905346 29067","2021-022U","47950","6926.865","95.624","562.966","534.494","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-02 04:43:36","960384","15.05906554","0.0020517","97.5438","175.1043","313.6924","203.2452","0","999","2911","0.00011779","0.00001658","0","3139856","0 OBJECT U","1 47950U 21022U   21275.19695556  .00001658  00000-0  11779-3 0  9993","2 47950  97.5438 175.1043 0020517 313.6924 203.2452 15.05906554 29118","2021-022U","47950","6926.861","95.623","562.938","534.514","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-02 04:43:36","960384","15.05906554","0.0020517","97.5438","175.1043","313.6924","203.2452","0","999","2911","0.00011779","0.00001658","0","3140732","0 OBJECT U","1 47950U 21022U   21275.19695556  .00001658  00000-0  11779-3 0  9993","2 47950  97.5438 175.1043 0020517 313.6924 203.2452 15.05906554 29118","2021-022U","47950","6926.861","95.623","562.938","534.514","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-02 12:27:52","800768","15.05907374","0.0020468","97.5437","175.4196","312.3943","151.2891","0","999","2916","0.00011563","0.00001626","0","3140527","0 OBJECT U","1 47950U 21022U   21275.51936112  .00001626  00000-0  11563-3 0  9991","2 47950  97.5437 175.4196 0020468 312.3943 151.2891 15.05907374 29166","2021-022U","47950","6926.859","95.623","562.902","534.546","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-02 20:15:56","917728","15.05908694","0.0020441","97.5436","175.7376","311.2469","113.5007","0","999","2921","0.00011721","0.00001649","0","3141178","0 OBJECT U","1 47950U 21022U   21275.84440877  .00001649  00000-0  11721-3 0  9996","2 47950  97.5436 175.7376 0020441 311.2469 113.5007 15.05908694 29212","2021-022U","47950","6926.855","95.623","562.879","534.561","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-02 20:15:56","917728","15.05908694","0.0020441","97.5436","175.7376","311.2469","113.5007","0","999","2921","0.00011721","0.00001649","0","3141323","0 OBJECT U","1 47950U 21022U   21275.84440877  .00001649  00000-0  11721-3 0  9996","2 47950  97.5436 175.7376 0020441 311.2469 113.5007 15.05908694 29212","2021-022U","47950","6926.855","95.623","562.879","534.561","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-03 04:37:49","927872","15.05909856","0.0020424","97.5434","176.0786","309.9965","203.0404","0","999","2926","0.00011682","0.00001644","0","3141783","0 OBJECT U","1 47950U 21022U   21276.19293898  .00001644  00000-0  11682-3 0  9995","2 47950  97.5434 176.0786 0020424 309.9965 203.0404 15.05909856 29267","2021-022U","47950","6926.851","95.623","562.864","534.569","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-03 12:28:55","77888","15.05910647","0.0020389","97.5434","176.3985","308.7337","176.7187","0","999","2931","0.00011458","0.00001611","0","3142322","0 OBJECT U","1 47950U 21022U   21276.52008192  .00001611  00000-0  11458-3 0  9998","2 47950  97.5434 176.3985 0020389 308.7337 176.7187 15.05910647 29311","2021-022U","47950","6926.849","95.623","562.837","534.591","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-03 12:28:55","77888","15.05910647","0.0020389","97.5434","176.3985","308.7337","176.7187","0","999","2931","0.00011458","0.00001611","0","3142499","0 OBJECT U","1 47950U 21022U   21276.52008192  .00001611  00000-0  11458-3 0  9998","2 47950  97.5434 176.3985 0020389 308.7337 176.7187 15.05910647 29311","2021-022U","47950","6926.849","95.623","562.837","534.591","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-03 20:17:56","597280","15.05911893","0.0020354","97.5433","176.7175","307.5459","142.5735","0","999","2936","0.00011583","0.00001629","0","3143039","0 OBJECT U","1 47950U 21022U   21276.84579395  .00001629  00000-0  11583-3 0  9999","2 47950  97.5433 176.7175 0020354 307.5459 142.5735 15.05911893 29368","2021-022U","47950","6926.845","95.623","562.809","534.611","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-03 20:17:56","597280","15.05911893","0.0020354","97.5433","176.7175","307.5459","142.5735","0","999","2936","0.00011583","0.00001629","0","3143202","0 OBJECT U","1 47950U 21022U   21276.84579395  .00001629  00000-0  11583-3 0  9999","2 47950  97.5433 176.7175 0020354 307.5459 142.5735 15.05911893 29368","2021-022U","47950","6926.845","95.623","562.809","534.611","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-04 04:33:15","102432","15.0591299","0.0020353","97.5433","177.0545","306.2801","207.3943","0","999","2941","0.00011535","0.00001622","0","3143611","0 OBJECT U","1 47950U 21022U   21277.18975813  .00001622  00000-0  11535-3 0  9992","2 47950  97.5433 177.0545 0020353 306.2801 207.3943 15.05912990 29415","2021-022U","47950","6926.842","95.623","562.805","534.608","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-04 12:24:21","76704","15.05913677","0.0020312","97.5433","177.3748","304.8985","181.2465","0","999","2946","0.00011228","0.00001577","0","3144233","0 OBJECT U","1 47950U 21022U   21277.51691061  .00001577  00000-0  11228-3 0  9997","2 47950  97.5433 177.3748 0020312 304.8985 181.2465 15.05913677 29462","2021-022U","47950","6926.839","95.623","562.774","534.635","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-04 12:24:21","76704","15.05913677","0.0020312","97.5433","177.3748","304.8985","181.2465","0","999","2946","0.00011228","0.00001577","0","3144407","0 OBJECT U","1 47950U 21022U   21277.51691061  .00001577  00000-0  11228-3 0  9997","2 47950  97.5433 177.3748 0020312 304.8985 181.2465 15.05913677 29462","2021-022U","47950","6926.839","95.623","562.774","534.635","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-04 20:13:07","12128","15.0591467","0.0020308","97.543","177.6933","303.7206","146.116","0","999","2951","0.00011175","0.0000157","0","3144709","0 OBJECT U","1 47950U 21022U   21277.84244227  .00001570  00000-0  11175-3 0  9995","2 47950  97.5430 177.6933 0020308 303.7206 146.1160 15.05914670 29519","2021-022U","47950","6926.836","95.623","562.768","534.634","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-04 20:13:07","12128","15.0591467","0.0020308","97.543","177.6933","303.7206","146.116","0","999","2951","0.00011175","0.0000157","0","3144803","0 OBJECT U","1 47950U 21022U   21277.84244227  .00001570  00000-0  11175-3 0  9995","2 47950  97.5430 177.6933 0020308 303.7206 146.1160 15.05914670 29519","2021-022U","47950","6926.836","95.623","562.768","534.634","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-05 04:28:39","850176","15.0591567","0.0020294","97.5428","178.0299","302.4903","211.8029","0","999","2956","0.00011078","0.00001555","0","3145293","0 OBJECT U","1 47950U 21022U   21278.18657234  .00001555  00000-0  11078-3 0  9994","2 47950  97.5428 178.0299 0020294 302.4903 211.8029 15.05915670 29560","2021-022U","47950","6926.833","95.623","562.756","534.641","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-05 12:19:28","152192","15.05916149","0.00203","97.5429","178.3497","301.2138","184.4433","0","999","2961","0.00010643","0.00001492","0","3145924","0 OBJECT U","1 47950U 21022U   21278.51352028  .00001492  00000-0  10643-3 0  9991","2 47950  97.5429 178.3497 0020300 301.2138 184.4433 15.05916149 29611","2021-022U","47950","6926.832","95.623","562.758","534.635","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-05 12:19:28","152192","15.05916149","0.00203","97.5429","178.3497","301.2138","184.4433","0","999","2961","0.00010643","0.00001492","0","3145988","0 OBJECT U","1 47950U 21022U   21278.51352028  .00001492  00000-0  10643-3 0  9991","2 47950  97.5429 178.3497 0020300 301.2138 184.4433 15.05916149 29611","2021-022U","47950","6926.832","95.623","562.758","534.635","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-05 20:07:51","534624","15.05917056","0.0020306","97.543","178.668","300.073","147.8643","0","999","2966","0.00010551","0.00001478","0","3146301","0 OBJECT U","1 47950U 21022U   21278.83879091  .00001478  00000-0  10551-3 0  9992","2 47950  97.5430 178.6680 0020306 300.0730 147.8643 15.05917056 29660","2021-022U","47950","6926.829","95.623","562.760","534.628","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-05 20:07:51","534624","15.05917056","0.0020306","97.543","178.668","300.073","147.8643","0","999","2966","0.00010551","0.00001478","0","3146344","0 OBJECT U","1 47950U 21022U   21278.83879091  .00001478  00000-0  10551-3 0  9992","2 47950  97.5430 178.6680 0020306 300.0730 147.8643 15.05917056 29660","2021-022U","47950","6926.829","95.623","562.760","534.628","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-06 04:24:03","681216","15.05917889","0.0020292","97.5429","179.0051","298.8677","215.9933","0","999","2971","0.0001037","0.00001452","0","3146800","0 OBJECT U","1 47950U 21022U   21279.18337594  .00001452  00000-0  10370-3 0  9999","2 47950  97.5429 179.0051 0020292 298.8677 215.9933 15.05917889 29712","2021-022U","47950","6926.827","95.623","562.747","534.636","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-06 11:41:17","692512","15.05918016","0.0020245","97.5431","179.3026","297.6712","62.2448","0","999","2976","0.000097792","0.00001366","0","3147653","0 OBJECT U","1 47950U 21022U   21279.48701033  .00001366  00000-0  97792-4 0  9993","2 47950  97.5431 179.3026 0020245 297.6712  62.2448 15.05918016 29767","2021-022U","47950","6926.826","95.623","562.715","534.668","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-06 11:41:17","692512","15.05918016","0.0020245","97.5431","179.3026","297.6712","62.2448","0","999","2976","0.000097792","0.00001366","0","3147912","0 OBJECT U","1 47950U 21022U   21279.48701033  .00001366  00000-0  97792-4 0  9993","2 47950  97.5431 179.3026 0020245 297.6712  62.2448 15.05918016 29767","2021-022U","47950","6926.826","95.623","562.715","534.668","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-06 19:39:42","526944","15.05918981","0.0020281","97.5429","179.6279","296.5394","63.3753","0","999","2981","0.000097237","0.00001358","0","3148318","0 OBJECT U","1 47950U 21022U   21279.81924221  .00001358  00000-0  97237-4 0  9991","2 47950  97.5429 179.6279 0020281 296.5394  63.3753 15.05918981 29819","2021-022U","47950","6926.823","95.623","562.736","534.640","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-06 19:39:42","526944","15.05918981","0.0020281","97.5429","179.6279","296.5394","63.3753","0","999","2981","0.000097237","0.00001358","0","3148521","0 OBJECT U","1 47950U 21022U   21279.81924221  .00001358  00000-0  97237-4 0  9991","2 47950  97.5429 179.6279 0020281 296.5394  63.3753 15.05918981 29819","2021-022U","47950","6926.823","95.623","562.736","534.640","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-07 03:38:07","341504","15.05919887","0.0020338","97.5429","179.9528","295.4761","64.4361","0","999","2986","0.000096687","0.0000135","0","3148952","0 OBJECT U","1 47950U 21022U   21280.15147386  .00001350  00000-0  96687-4 0  9999","2 47950  97.5429 179.9528 0020338 295.4761  64.4361 15.05919887 29866","2021-022U","47950","6926.820","95.623","562.773","534.598","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-07 11:36:32","179392","15.05920438","0.0020314","97.543","180.2779","294.1998","65.7109","0","999","2991","0.000093542","0.00001304","0","3149232","0 OBJECT U","1 47950U 21022U   21280.48370578  .00001304  00000-0  93542-4 0  9992","2 47950  97.5430 180.2779 0020314 294.1998  65.7109 15.05920438 29917","2021-022U","47950","6926.819","95.623","562.755","534.613","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-07 19:34:56","923104","15.05921578","0.0020349","97.5428","180.6028","292.9913","66.9169","0","999","2996","0.000094657","0.0000132","0","3150022","0 OBJECT U","1 47950U 21022U   21280.81593661  .00001320  00000-0  94657-4 0  9995","2 47950  97.5428 180.6028 0020349 292.9913  66.9169 15.05921578 29966","2021-022U","47950","6926.815","95.623","562.776","534.585","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-07 19:34:56","923104","15.05921578","0.0020349","97.5428","180.6028","292.9913","66.9169","0","999","2996","0.000094657","0.0000132","0","3150302","0 OBJECT U","1 47950U 21022U   21280.81593661  .00001320  00000-0  94657-4 0  9995","2 47950  97.5428 180.6028 0020349 292.9913  66.9169 15.05921578 29966","2021-022U","47950","6926.815","95.623","562.776","534.585","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-08 03:33:21","672864","15.05922884","0.0020298","97.5428","180.9275","291.6128","68.2963","0","999","3001","0.000097297","0.00001359","0","3150799","0 OBJECT U","1 47950U 21022U   21281.14816751  .00001359  00000-0  97297-4 0  9995","2 47950  97.5428 180.9275 0020298 291.6128  68.2963 15.05922884 30016","2021-022U","47950","6926.811","95.622","562.736","534.616","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-10-08 11:31:46","375104","15.05924139","0.0020251","97.5428","181.2525","290.3191","69.5889","0","999","3006","0.000099289","0.00001388","0","3151236","0 OBJECT U","1 47950U 21022U   21281.48039786  .00001388  00000-0  99289-4 0  9992","2 47950  97.5428 181.2525 0020251 290.3191  69.5889 15.05924139 30064","2021-022U","47950","6926.807","95.622","562.700","534.645","0"
